id,text,author_id,created_at,geo
447503088115793920,#Russia threatens to raise #Ukraine #gas prices as Kiev signs #EU deal http://t.co/oZvREUo9T5  #crimea #price #obama #energy,51775414,2014-03-22 22:40:25+00:00,
447503087394390016,"RT @EuromaidanPR: On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive ope…",83338670,2014-03-22 22:40:24+00:00,
447503034609057792,@BSpringnote  Russia takes from Ukraine trillions of soil and assets in Crimea but all Ukraine gets is a  huge gas bill seize everything,144365572,2014-03-22 22:40:12+00:00,"{'coordinates': {'type': 'Point', 'coordinates': [30.1925582, 50.175068]}, 'place_id': '084d0d0155787e9d'}"
447502958784045057,Russia Seizes Crimean Air Base as It Agrees to International Monitors in Ukraine http://t.co/c8pu0EkMBw,94125598,2014-03-22 22:39:54+00:00,
447502926123372544,Hague: Russia using rise of oligarch systems to interfere in southern Europe and Balkans in new front http://t.co/QmR4kM5msg,18541636,2014-03-22 22:39:46+00:00,
447502905357381632,"It belongs to Russia now. Let Ukrainians leave. “@MarquardtA: Today in #Crimea, two #Ukraine bases taken by #Russia forces, along with a su",321797898,2014-03-22 22:39:41+00:00,
447502896662208512,"RT @art2u2: Voice of America reporting, journalists were roughed up, and their equipment taken by #Russia'n troops outside Air Base. #Crime…",18737621,2014-03-22 22:39:39+00:00,
447502896415113216,@NewEnglandite @OlgaKuzminaDC #Russia has to be told in very clear language that #fascism and acts of #war are unacceptable in #Ukraine,2364474878,2014-03-22 22:39:39+00:00,
447502844954808320,RT @IrinaOma16: Russia creates countless provocations in the East of Ukraine,1357342237,2014-03-22 22:39:27+00:00,
447502843688542208,"RT @EuromaidanPR: On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive ope…",213418557,2014-03-22 22:39:26+00:00,
447502828966121472,Who doesn't love a little corruption here and there (sarcasm) #Russia #Ukraine,17651478,2014-03-22 22:39:23+00:00,
447502825895915520,"RT @EuromaidanPR: On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive ope…",453940355,2014-03-22 22:39:22+00:00,
447502792828420096,. @BuckSexton It was during one of your first two shows this week - I had to whip out the notebook and take notes! ..about Russia &amp; Ukraine,21003177,2014-03-22 22:39:14+00:00,
447502783579967488,Russia moves to consolidate control over Crimea - http://t.co/ff1NazSmRL - http://t.co/EUw5nLEN2r #fb #in,183226047,2014-03-22 22:39:12+00:00,
447502783340871681,Russia moves to consolidate control over Crimea - http://t.co/3MQl1CvAxi - http://t.co/RTC2NZK2Jn #fb #in,2285287646,2014-03-22 22:39:12+00:00,
447502783282151424,Russia moves to consolidate control over Crimea - http://t.co/RR861wQasJ - http://t.co/Vwd8yqleX4 #fb #in,241247587,2014-03-22 22:39:12+00:00,
447502781818372096,Russia moves to consolidate control over Crimea - http://t.co/ZGKZFidY2R - http://t.co/LhFh7owhYt #fb #in,125606505,2014-03-22 22:39:12+00:00,
447502771026419712,"Mr Haig on Parliament Channel talking about Russia and Ukraine, quote,  'skewed history' can I remind you of India, Ireland, Falklands.",141887242,2014-03-22 22:39:09+00:00,
447502724255322112,"RT @Ukroblogger: Bill disarmed #Ukraine, Hillary pushed the wrong (reset) button w/ #Russia, #GOP not much help either. http://t.co/hRuVn5z…",1357342237,2014-03-22 22:38:58+00:00,
447502663648018432,Ukraine plans to die with Russia in atomic bombs. There are so many volunteers.,74428783,2014-03-22 22:38:43+00:00,
447502608052547584,RT @hartshornguy: Pelosi on the true reason Russia invaded the Ukraine. #tcot #tlot http://t.co/5HOlpanCiY,1067209832,2014-03-22 22:38:30+00:00,
447502599407689728,#Russia Sunday Talk Preview: Focus on Ukraine and Russia http://t.co/yNmwG6oBIe,314564538,2014-03-22 22:38:28+00:00,
447502572689956864,RT @AFP: UPDATE: Key Ukraine base stormed in Russia's Crimea march http://t.co/3dWQ2HGQbW,239025975,2014-03-22 22:38:22+00:00,
447502541224280064,From Ukraine: The heartbreak of victory; the fear of Russia: A month after Viktor Yanukovych was ousted as Ukr... http://t.co/BkRSIHXmq8,79122796,2014-03-22 22:38:14+00:00,
447502498245644288,If Russia does decide to enter Eastern Ukraine then I would support sanctions and crippling sanctions at that. I'd go after their currency.,40216607,2014-03-22 22:38:04+00:00,"{'coordinates': {'type': 'Point', 'coordinates': [-1.26987061, 51.76495927]}, 'place_id': 'f35a41dcce9befcb'}"
447502486900051968,I'm actually laughing at my last tweet. Anyone get it Justin Timberlake... Russia... Ukraine... CRIMEA river...,352455900,2014-03-22 22:38:01+00:00,
447502475755790336,RT @blue_on_purple: PORK EXPORT BAN Boris Johnson has cancelled a high-level trade visit to Russia over Putin's annexation of Crimea http:/…,909437395,2014-03-22 22:37:59+00:00,
447502474077683712,"RT @EuromaidanPR: On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive ope…",547173846,2014-03-22 22:37:58+00:00,
447502394562076672,Russia seizes Ukraine airbase in Crimea http://t.co/7rzyBL2A6C via @sharethis,257424954,2014-03-22 22:37:39+00:00,
447502375755186176,RT @hartshornguy: Pelosi on the true reason Russia invaded the Ukraine. #tcot #tlot http://t.co/5HOlpanCiY,2263980809,2014-03-22 22:37:35+00:00,
447502365063516161,Russia steps up customs checks on goods from #Ukraine http://t.co/mBOKRotK1C  #DmitryKotikov #ElizabethPiperPolitics,458084740,2014-03-22 22:37:32+00:00,
447502350932918272,"Canada's Stephen Harper Visits Ukraine, Wants Russia Out of G8 http://t.co/ONF2OGkg8F via @BreitbartNews So proud of you Mr. Prime Minister.",23133882,2014-03-22 22:37:29+00:00,
447502346801922049,"RT @EuromaidanPR: On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive ope…",81652492,2014-03-22 22:37:28+00:00,
447502306230419456,"RT @EuromaidanPR: On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive ope…",254526980,2014-03-22 22:37:18+00:00,
447502281211002880,"RT @art2u2: Voice of America reporting, journalists were roughed up, and their equipment taken by #Russia'n troops outside Air Base. #Crime…",63738419,2014-03-22 22:37:12+00:00,
447502275129245696,RT @StateOfUkraine: #Ukraine's only submarine has now been seized by #Russia.,1357342237,2014-03-22 22:37:11+00:00,
447502269555417088,"RT @typicalexpat: #Russia retaliating #Ukraine ""@JamaicaObserver: Russian airline suspends service to Jamaica http://t.co/1bC7EBldTp”",47677431,2014-03-22 22:37:09+00:00,
447502256108486656,RT @Kostian_V: #Obama will meet #Xi Jinping of #China in attempt to isolate #Russia over #Ukraine | World news | theguardian http://t.co/Pv…,2278866685,2014-03-22 22:37:06+00:00,
447502253986164736,RT @ShaleGasExpert: EU Director General for Energy: “EU should examine every possibility to put an end to present crisis” http://t.co/Jxf2M…,955530284,2014-03-22 22:37:06+00:00,
447502244695781377,"@markhusseymh1 Ukraine owes Russia billions. So I don't know, hope not",1567786782,2014-03-22 22:37:03+00:00,
447502236168757248,"RT @LostinEU: Metallurgy, energy, trade possible targets - #Crimea crisis: #EU prepares for trade war with Russia http://t.co/bhKnSXJlao vi…",13278322,2014-03-22 22:37:01+00:00,
447502195890470912,"RT @UN: Diplomatic solution is only way to resolve Russia-Ukraine crisis, Ban Ki-moon stresses in Kyiv http://t.co/f9ngQ5AAwt http://t.co/7…",30219052,2014-03-22 22:36:52+00:00,
447502195374972928,"On the eastern border with #Ukraine,#Russia accumulates military equipment&amp;weapons,intended exclusively for offensive operations -unian |PR",2288308578,2014-03-22 22:36:52+00:00,
447502188760555520,Ukraine plans to die with Russia in atomic bombs.,74428783,2014-03-22 22:36:50+00:00,
447502179528474624,Gold Price Erases Last Week's 3% Gain as Russia Seizes Ukraine's Naval HQ in ... - BullionVault http://t.co/v5kP2sq3jT,1961415174,2014-03-22 22:36:48+00:00,
447502169240252416,"RT @UN: Diplomatic solution is only way to resolve Russia-Ukraine crisis, Ban Ki-moon stresses in Kyiv http://t.co/f9ngQ5AAwt http://t.co/7…",215808659,2014-03-22 22:36:46+00:00,
447502063564775424,Sign this petition if you are against #Putin and #Russia actions in #Ukraine and #Crimea. http://t.co/LobR6Sfapb,2417866744,2014-03-22 22:36:20+00:00,"{'coordinates': {'type': 'Point', 'coordinates': [-74.0150742, 40.7101184]}, 'place_id': '086752cb03de1d5d'}"
447502043130118145,sanction against #Russia over #Crimea crisis. If this was a country from Middle East it would have received American bombs #Ukraine #EU,29026947,2014-03-22 22:36:15+00:00,
447502031113453569,"So while Putin is playing ""risk"" for real, the media continues to report/rehash the ""missing"" plane. #pathetic #Ukraine #Crimea #Russia",437863554,2014-03-22 22:36:13+00:00,
447502021550432257,#NowPlaying Justin Timberlake - Cry Me A River   I made a very funny joke with this song... Involving Russia and Ukraine... CRIMEA River lol,352455900,2014-03-22 22:36:10+00:00,
447501890621018112,RT @DRogozin: Alexandar Vucic's party that won the election in Serbia won't rail against Russia. Real men! http://t.co/3ghRHLCm3M We won't …,806396120,2014-03-22 22:35:39+00:00,
447501853765677056,LOOK WHAT'S NEXT ON PUTIN'S MENU http://t.co/adhLWAYvEP #ukraine #putin #moldova #crimea #sanctions #russia,28860270,2014-03-22 22:35:30+00:00,
447501773688012801,"RT @LostinEU: Metallurgy, energy, trade possible targets - #Crimea crisis: #EU prepares for trade war with Russia http://t.co/bhKnSXJlao vi…",78436225,2014-03-22 22:35:11+00:00,
447501765307817986,Ukraine’s foreign minister: The world must reject Russia’s ‘anschluss’ in #Crimea - that's an apt description. http://t.co/oIlEJjinGb,110466097,2014-03-22 22:35:09+00:00,
447501750157602816,Must-read interview w/ Polish columnist Konstanty Gebert on parallels with 1938 in Russia's aggression toward Ukraine http://t.co/MC4ytmYS2m,778269660,2014-03-22 22:35:06+00:00,
447501669945716736,RT @MFA_Ukraine: #Ukraine’s foreign minister: The world must reject Russia’s ‘anschluss’ in #Crimea http://t.co/gUKjay9UFi,909572196,2014-03-22 22:34:46+00:00,
447501653462097920,"along with the rest, Voice of America journalists were roughed up and their equipment seized by #Russia'n troops also. #Crimea #Ukraine",47677431,2014-03-22 22:34:43+00:00,
447501641739427840,"""@QueenKinah: Russia needs to stop. Leave the Ukraine alone"" http://t.co/CDg1W7zx7N",589692042,2014-03-22 22:34:40+00:00,
447501604514963456,!Ukraine’s new authorities resort to ‘dictatorial’ methods in regions – Russia http://t.co/bSQ6Wq0Po0,1284410874,2014-03-22 22:34:31+00:00,
447501550353932288,RT @LyallGrant: Next week in #UNSC: #Haiti #Lebanon #SierraLeone #DRC #Iraq #UNDOF (Syria). UNSG also likely to report on #Ukraine &amp; #Russi…,2369819359,2014-03-22 22:34:18+00:00,
447501510989983744,'Unknown forces' kill Ukrainian soldier in Crimea base - #c4news http://t.co/HzUpsbEx4S,1184330234,2014-03-22 22:34:09+00:00,
447501500118753280,RT @EuromaidanPR: Who is the enemy of #Ukraine?| PR Post #Russia #Putin #Yanukovych http://t.co/6Kiibq2bmR,126619043,2014-03-22 22:34:06+00:00,
447501480979750912,"RT @BulletinAtomic: From our archives: #Russia, #Ukraine conversations from 20 years ago, eerily prescient to current events:  http://t.co/…",12211422,2014-03-22 22:34:01+00:00,
447501452098154496,RT @DntTweetIfuBrok: Right now Russia is invading Ukraine. They on some Adolf Hitler shit tryna take over the world. And we all on twitter …,200236104,2014-03-22 22:33:55+00:00,
447501449212469250,Ukraine will murder-suicide Russia with atomic bombs.,74428783,2014-03-22 22:33:54+00:00,
447501426491928576,RT @Revo_Ukraine: Stop paying to aggressor! #Ukraine #Crimea #Russia #Putin #Euromaidan #Maidan http://t.co/KVZUqsndwu,246979484,2014-03-22 22:33:48+00:00,
447501327275270144,"U.S., Russia Trade Sanctions -  President Barack Obama speaks on the situation in #Ukraine on the... http://t.co/6MCGkFkUdR  #RelatedVideo",1884235344,2014-03-22 22:33:25+00:00,
447501327191801856,"!Good advice, wrong address: Russia responds to Susan Rice ‘no tanks to Ukraine’ warning http://t.co/jknyIAWh6y",1284410874,2014-03-22 22:33:25+00:00,
447501306446376960,"RT @art2u2: Voice of America reporting, journalists were roughed up, and their equipment taken by #Russia'n troops outside Air Base. #Crime…",24796125,2014-03-22 22:33:20+00:00,
447501277124374528,"RT @carlbildt: Russia statement that @OSCE Ukraine mission restricted mandate reflecting ""new legal realities"" not true. It just reflects R…",1180346893,2014-03-22 22:33:13+00:00,
447501250654117888,Hague attacks 'bullying' Russia over Ukraine - William Hague warns Russia is interfering in southern Europe as dem... http://t.co/eshoE4u3SF,1020397926,2014-03-22 22:33:06+00:00,
447501074862071809,Right now Russia is invading Ukraine. They on some Adolf Hitler shit tryna take over the world. And we all on twitter chillin.,286934562,2014-03-22 22:32:25+00:00,
447501030423814144,RT @EuromaidanPR: Who is the enemy of #Ukraine?| PR Post #Russia #Putin #Yanukovych http://t.co/6Kiibq2bmR,2312701258,2014-03-22 22:32:14+00:00,
447501025424211968,"#Russia retaliating #Ukraine ""@JamaicaObserver: Russian airline suspends service to Jamaica http://t.co/1bC7EBldTp”",261677396,2014-03-22 22:32:13+00:00,
447501012882817025,RT @pdacosta: Some Ukrainians flee Crimea after Russia's annexation http://t.co/YrkEreFmg1,2281167878,2014-03-22 22:32:10+00:00,
447500934864990208,"M.Albright:""Russia’s rhetoric can be described as a fantasy inside a delusion wrapped in a tissue of lies"" http://t.co/Dx52iSc1AW",1063083302,2014-03-22 22:31:51+00:00,
447500932889055232,Why Vladimir Putin's Crimea victory may be the end of Russia's Ukraine blitz - World - CBC News http://t.co/YPC3TJoNLO,1184330234,2014-03-22 22:31:51+00:00,
447500930104033280,NYTimes: Obama Steps Up Russia Sanctions in Ukraine Crisis NYTimes: Obama Steps Up Russia Sanctions in Ukraine Crisis http://t.co/9frEJkRHqJ,617839149,2014-03-22 22:31:50+00:00,
447500908499578880,"RT @STRATMIL: #Leader.  Colonel Yuli Mamchur - commander of the Belbek Base, #Ukraine Air Force. Now #POW /Russia. http://t.co/wmjDkTaxZ2",925555028,2014-03-22 22:31:45+00:00,
447500768900554753,RT @WSWS_Updates: Anti-Russia propaganda and the fabrication of a new pro-war consensus - WSWS http://t.co/BIYlkNpo3x #Russia #Ukraine #Cri…,83722595,2014-03-22 22:31:12+00:00,
447500687312945152,RT @EuromaidanPR: Who is the enemy of #Ukraine?| PR Post #Russia #Putin #Yanukovych http://t.co/6Kiibq2bmR,2166181915,2014-03-22 22:30:52+00:00,
447500674407071745,Russia has to invade East Ukraine in order to supply water and electricity to Crimea. Then Ukraine will use atomic bomb without US approval.,74428783,2014-03-22 22:30:49+00:00,
447500673828265986,"""@ianbremmer: US sanctions on Russia won't work...I talk w @ScottSimon at @NPRWeekend. #Ukraine  http://t.co/5lMpZoN1nV""",322281109,2014-03-22 22:30:49+00:00,
447500607075926016,Still finding it odd that people haven't grasped Russian people have voted (97%) to be part of Russia &amp; don't want to be part of Ukraine.,374390002,2014-03-22 22:30:33+00:00,
447500604009504769,"Voice of America reporting, journalists were roughed up, and their equipment taken by #Russia'n troops outside Air Base. #Crimea #Ukraine",47677431,2014-03-22 22:30:32+00:00,
447500601140969472,"RT @ForeignPolicy: Sanctions may not change Putin's mind on Crimea, but Ukraine crisis could change investors' mind on Russia. http://t.co/…",889920308,2014-03-22 22:30:32+00:00,
447500580442099712,#Spain #Madrid #Ukraine #Russia What if it's a neo-nazi coup in Madrid and #Putin has to come and protect all the... http://t.co/QnxEbB9T9V,558713849,2014-03-22 22:30:27+00:00,
447500541879652353,Anti-Russia propaganda and the fabrication of a new pro-war consensus - WSWS http://t.co/BIYlkNpo3x #Russia #Ukraine #Crimea,117810351,2014-03-22 22:30:18+00:00,
447500530840240129,See speech of Hitler compared with speech of #Putin Incredibly the same arguments and lies! #Ukraine #russia  https://t.co/Rob3f7NAHk,2225172252,2014-03-22 22:30:15+00:00,
447500498195984384,#Britain says allies should consider long-term cuts in arms sales to #Russia http://t.co/7i9bvQiO98 @Reuters #Ukraine #Crimea,285121878,2014-03-22 22:30:07+00:00,
447500488406470656,RT @MaximEristavi: Russia vs Ukraine at Belbek military base in Crimea today:  Ukraine's Tank Man  http://t.co/8ezY1HpRn1 via @adagamov,262287594,2014-03-22 22:30:05+00:00,
447500470039232512,Russia moves to consolidate control over Crimea  http://t.co/nbMc0ajYkL,820850054,2014-03-22 22:30:00+00:00,
447500292716630016,"RT @UN: Diplomatic solution is only way to resolve Russia-Ukraine crisis, Ban Ki-moon stresses in Kyiv http://t.co/f9ngQ5AAwt http://t.co/7…",973127461,2014-03-22 22:29:18+00:00,
447500200089640960,Russia Seizes Crimean Air Base as It Agrees to International Monitors in Ukraine http://t.co/I1uZMtXOwf,365187971,2014-03-22 22:28:56+00:00,
447500181895151616,"While Russia is taking over Ukraine all Obama can say is "" dang my bracket is busted"" Russia doesn't respect him and nobody else does either",794661972,2014-03-22 22:28:52+00:00,
447500149267255296,"#News #Headlines: Pro #Russia Rallies in Donetsk #Ukraine, Ebola in Guinea, Pirate Bay Founder Running for Euro MP http://t.co/aYtFHZOrJX",366987034,2014-03-22 22:28:44+00:00,
447500083957743616,"Ukraine crisis: Crimea votes in referendum that divides Russia, US - ... http://t.co/YdV0Fo05Wj",338465827,2014-03-22 22:28:28+00:00,
447500077096243200,RT @RussianTruth1: This is what I'm talkin' about.  #IapproveThisPhoto #Крым #Россия #Crimea #Russia #Ukraine http://t.co/kw81xo9mzR,248305192,2014-03-22 22:28:27+00:00,
447500061153689600,Breaking News !!! Ukraine loses military base in crimea to Russia..,375097143,2014-03-22 22:28:23+00:00,
447500055302668288,"Why they would be ""shocked"" by Russia's actions in Ukraine less than six full years after Moscow invaded Georgia begs the question.",2400658543,2014-03-22 22:28:21+00:00,
447500025191735296,RT @EuromaidanPR: Who is the enemy of #Ukraine?| PR Post #Russia #Putin #Yanukovych http://t.co/6Kiibq2bmR,557329975,2014-03-22 22:28:14+00:00,
447499960427085824,“@EuromaidanPR: Who is the enemy of #Ukraine?| PR Post #Russia #Putin #Yanukovych http://t.co/yYEPTZ9vRQ”,71998147,2014-03-22 22:27:59+00:00,
447499932506021888,"RT @RKacinskas: ""In the End, we will remember not the words of our enemies, but the silence of our friends.” – #martinlutherking | #Ukraine…",1134234780,2014-03-22 22:27:52+00:00,
447499923270168577,RT @PaulaChertok: Speaking your language is an issue of dignity MT @euromaidan Ukrainian lg school's uncertain future in Crimea Russia http…,26868816,2014-03-22 22:27:50+00:00,
447499890369634304,Russia demands Ukraine pay back $11 billion http://t.co/AbOog2jGRN via @YahooNews,82008370,2014-03-22 22:27:42+00:00,
447499888973320192,Flight MH370 and Ukraine-Russia tussle: continue trending and soon to make IPO at NYSE.,93862757,2014-03-22 22:27:42+00:00,
